Entity,Code,Year,Oil consumption - TWh
Europe,,2022,9.440.399
Europe (EI),,1965,4.980.371
Europe (EI),,1966,5.466.834
Europe (EI),,1967,5.934.346
Europe (EI),,1968,6.525.836
Europe (EI),,1969,7.267.149
Europe (EI),,1970,80.559.346
Europe (EI),,1971,8.453.693
Europe (EI),,1972,9.047.596
Europe (EI),,1973,9.694.992
Europe (EI),,1974,9126.41
Europe (EI),,1975,8.810.394
Europe (EI),,1976,9.410.929
Europe (EI),,1977,9.328.601
Europe (EI),,1978,9.800.724
Europe (EI),,1979,10.024.282
Europe (EI),,1980,9.348.721
Europe (EI),,1981,8.711.057
Europe (EI),,1982,8287.65
Europe (EI),,1983,8057.64
Europe (EI),,1984,8.105.108
Europe (EI),,1985,9.066.216
Europe (EI),,1986,9.345.303
Europe (EI),,1987,9.388.736
Europe (EI),,1988,9.435.364
Europe (EI),,1989,9.402.842
Europe (EI),,1990,9.584.871
Europe (EI),,1991,9.502.883
Europe (EI),,1992,9.256.104
Europe (EI),,1993,9.042.338
Europe (EI),,1994,9.001.716
Europe (EI),,1995,9.174.939
Europe (EI),,1996,9.270.499
Europe (EI),,1997,9345.68
Europe (EI),,1998,9.530.203
Europe (EI),,1999,9.393.853
Europe (EI),,2000,9282.01
Europe (EI),,2001,9.410.024
Europe (EI),,2002,9.370.651
Europe (EI),,2003,9.423.011
Europe (EI),,2004,9.513.714
Europe (EI),,2005,9.567.315
Europe (EI),,2006,9.594.714
Europe (EI),,2007,9.406.559
Europe (EI),,2008,9.303.157
Europe (EI),,2009,8.836.155
Europe (EI),,2010,8.766.436
Europe (EI),,2011,8.521.898
Europe (EI),,2012,8.248.538
Europe (EI),,2013,8.092.074
Europe (EI),,2014,7.949.019
Europe (EI),,2015,81.547.354
Europe (EI),,2016,8.330.123
Europe (EI),,2017,8.506.695
Europe (EI),,2018,8.468.791
Europe (EI),,2019,8.437.767
Europe (EI),,2020,73.537.676
Europe (EI),,2021,76.937.197
Europe (EI),,2022,79.775.957
European Union (27),,1965,3.844.244
European Union (27),,1966,42.367.344
European Union (27),,1967,46.015.503
European Union (27),,1968,50.899.995
European Union (27),,1969,5.719.058
European Union (27),,1970,63.911.313
European Union (27),,1971,67.306.123
European Union (27),,1972,7.222.543
European Union (27),,1973,7.783.381
European Union (27),,1974,73.250.566
European Union (27),,1975,71.578.335
European Union (27),,1976,77.190.728
European Union (27),,1977,7.590.744
European Union (27),,1978,7.987.105
European Union (27),,1979,8.215.265
European Union (27),,1980,77.234.956
European Union (27),,1981,7.195.957
European Union (27),,1982,6.757.838
European Union (27),,1983,6.528.583
European Union (27),,1984,63.893.433
European Union (27),,1985,66.374.946
European Union (27),,1986,6.861.078
European Union (27),,1987,68.794.404
European Union (27),,1988,69.021.836
European Union (27),,1989,6913.96
European Union (27),,1990,7064.36
European Union (27),,1991,7.078.763
European Union (27),,1992,71.009.893
European Union (27),,1993,69.912.783
European Union (27),,1994,7.025.417
European Union (27),,1995,71.790.874
European Union (27),,1996,73.163.413
European Union (27),,1997,73.791.875
European Union (27),,1998,7.597.911
European Union (27),,1999,7.542.541
European Union (27),,2000,7.442.792
European Union (27),,2001,7.546.745
European Union (27),,2002,74.886.357
European Union (27),,2003,75.229.243
European Union (27),,2004,75.704.717
European Union (27),,2005,7.583.043
European Union (27),,2006,7.590.987
European Union (27),,2007,74.253.247
European Union (27),,2008,7.349.667
European Union (27),,2009,69.241.226
European Union (27),,2010,6.895.704
European Union (27),,2011,6683.63
European Union (27),,2012,6.426.296
European Union (27),,2013,6.263.071
European Union (27),,2014,61.483.843
European Union (27),,2015,6.251.949
European Union (27),,2016,63.616.055
European Union (27),,2017,6.489.613
European Union (27),,2018,64.818.906
European Union (27),,2019,6465.31
European Union (27),,2020,5.658.819
European Union (27),,2021,59.382.183
European Union (27),,2022,61.483.667
Finland,FIN,1965,6.748.548
Finland,FIN,1966,8.186.467
Finland,FIN,1967,857.726
Finland,FIN,1968,9.722.671
Finland,FIN,1969,1.129.222
Finland,FIN,1970,12.697.794
Finland,FIN,1971,1.314.189
Finland,FIN,1972,13.985.992
Finland,FIN,1973,15.646.223
Finland,FIN,1974,13.634.688
Finland,FIN,1975,14.098.915
Finland,FIN,1976,1.512.639
Finland,FIN,1977,14.823.775
Finland,FIN,1978,14.911.165
Finland,FIN,1979,15.788.281
Finland,FIN,1980,15.202.914
Finland,FIN,1981,1.454.186
Finland,FIN,1982,13.460.008
Finland,FIN,1983,12.500.576
Finland,FIN,1984,126.753.784
Finland,FIN,1985,12.806.352
Finland,FIN,1986,13.410.484
Finland,FIN,1987,13.354.774
Finland,FIN,1988,13.187.692
Finland,FIN,1989,13.168.347
Finland,FIN,1990,13.365.544
Finland,FIN,1991,13.263.072
Finland,FIN,1992,13.124.066
Finland,FIN,1993,12.488.457
Finland,FIN,1994,12.939.041
Finland,FIN,1995,11.756.854
Finland,FIN,1996,12.237.473
Finland,FIN,1997,12.058.437
Finland,FIN,1998,12.579.058
Finland,FIN,1999,12.717.879
Finland,FIN,2000,12.642.577
Finland,FIN,2001,124.035.736
Finland,FIN,2002,12.692.369
Finland,FIN,2003,13.099.988
Finland,FIN,2004,12.212.344
Finland,FIN,2005,126.678.185
Finland,FIN,2006,12.285.048
Finland,FIN,2007,12.389.983
Finland,FIN,2008,119.764.175
Finland,FIN,2009,11.283.101
Finland,FIN,2010,11.716.832
Finland,FIN,2011,11.458.838
Finland,FIN,2012,11.005.728
Finland,FIN,2013,114.501.656
Finland,FIN,2014,10.804.683
Finland,FIN,2015,108.589.935
Finland,FIN,2016,11.429.884
Finland,FIN,2017,11.074.291
Finland,FIN,2018,110.148.224
Finland,FIN,2019,10.932.646
Finland,FIN,2020,9.807.788
Finland,FIN,2021,91.674.416
Finland,FIN,2022,9.303.671
France,FRA,1965,6.373.014
France,FRA,1966,683.123
France,FRA,1967,784.79
France,FRA,1968,85.043.164
France,FRA,1969,98.266.754
France,FRA,1970,11.163.308
France,FRA,1971,12.167.485
France,FRA,1972,13.509.572
France,FRA,1973,15.060.256
France,FRA,1974,14.309.877
France,FRA,1975,1.307.875
France,FRA,1976,14.147.838
France,FRA,1977,13.588.184
France,FRA,1978,14.160.525
France,FRA,1979,1.408.642
France,FRA,1980,13.090.135
France,FRA,1981,11.817.372
France,FRA,1982,10.943.962
France,FRA,1983,10.681.714
France,FRA,1984,10.299.058
France,FRA,1985,101.284.247
France,FRA,1986,10.332.645
France,FRA,1987,10.402.767
France,FRA,1988,10.340.203
France,FRA,1989,10.616.738
France,FRA,1990,10.776.477
France,FRA,1991,11.412.318
France,FRA,1992,11.394.677
France,FRA,1993,10.982.133
France,FRA,1994,10.620.352
France,FRA,1995,10.706.969
France,FRA,1996,10.930.751
France,FRA,1997,11.011.138
France,FRA,1998,11.411.138
France,FRA,1999,11.571.686
France,FRA,2000,11.389.818
France,FRA,2001,11.445.677
France,FRA,2002,11.129.808
France,FRA,2003,11.149.213
France,FRA,2004,1.124.852
France,FRA,2005,11.092.781
France,FRA,2006,11.061.073
France,FRA,2007,10.782.172
France,FRA,2008,10.574.426
France,FRA,2009,10.153.374
France,FRA,2010,9.804.591
France,FRA,2011,95.938.947
France,FRA,2012,9.271.686
France,FRA,2013,9.151.279
France,FRA,2014,8.854.536
France,FRA,2015,8.854.328
France,FRA,2016,8.793.369
France,FRA,2017,8.830.668
France,FRA,2018,8.802.211
France,FRA,2019,8.728.093
France,FRA,2020,7.446.558
France,FRA,2021,8.106.329
France,FRA,2022,80.874.945
Germany,DEU,1965,102.056.976
Germany,DEU,1966,11.418.322
Germany,DEU,1967,11.874.216
Germany,DEU,1968,13.311.227
Germany,DEU,1969,14.969.418
Germany,DEU,1970,16.440.702
Germany,DEU,1971,17.125.317
Germany,DEU,1972,18.078.164
Germany,DEU,1973,1.927.148
Germany,DEU,1974,17.485.242
Germany,DEU,1975,16.983.301
Germany,DEU,1976,18.349.529
Germany,DEU,1977,18.123.656
Germany,DEU,1978,18.902.781
Germany,DEU,1979,19.499.529
Germany,DEU,1980,17.643.438
Germany,DEU,1981,16.013.843
Germany,DEU,1982,15.138.575
Germany,DEU,1983,1.482.448
Germany,DEU,1984,1.477.557
Germany,DEU,1985,15.227.413
Germany,DEU,1986,16.042.207
Germany,DEU,1987,15.620.078
Germany,DEU,1988,15.629.131
Germany,DEU,1989,14.683.829
Germany,DEU,1990,15.372.932
Germany,DEU,1991,16.076.146
Germany,DEU,1992,1.621.655
Germany,DEU,1993,16.468.727
Germany,DEU,1994,16.319.728
Germany,DEU,1995,16.311.295
Germany,DEU,1996,1.658.878
Germany,DEU,1997,16.489.271
Germany,DEU,1998,1.650.717
Germany,DEU,1999,16.011.072
Germany,DEU,2000,15.704.348
Germany,DEU,2001,15.909.633
Germany,DEU,2002,15.377.799
Germany,DEU,2003,1.507.717
Germany,DEU,2004,14.904.901
Germany,DEU,2005,14.600.576
Germany,DEU,2006,1.457.237
Germany,DEU,2007,13.194.586
Germany,DEU,2008,13.990.693
Germany,DEU,2009,13.398.384
Germany,DEU,2010,13.576.443
Germany,DEU,2011,13.132.709
Germany,DEU,2012,13.053.893
Germany,DEU,2013,13.342.625
Germany,DEU,2014,1.298.318
Germany,DEU,2015,12.965.422
Germany,DEU,2016,13.233.187
Germany,DEU,2017,13.520.428
Germany,DEU,2018,12.866.825
Germany,DEU,2019,12.947.367
Germany,DEU,2020,11.722.838
Germany,DEU,2021,11.605.002
Germany,DEU,2022,11.831.235
Greece,GRC,1965,52.273.228
Greece,GRC,1966,57.076.584
Greece,GRC,1967,6.711.283
Greece,GRC,1968,68.693.054
Greece,GRC,1969,7.309.414
Greece,GRC,1970,7.916.741
Greece,GRC,1971,8.745.739
Greece,GRC,1972,10.131.322
Greece,GRC,1973,117.920.204
Greece,GRC,1974,11.066.205
Greece,GRC,1975,117.248.055
Greece,GRC,1976,1.247.924
Greece,GRC,1977,127.140.976
Greece,GRC,1978,13.843.669
Greece,GRC,1979,14.642.546
Greece,GRC,1980,14.497.278
Greece,GRC,1981,14.084.198
Greece,GRC,1982,14.151.079
Greece,GRC,1983,13.579.776
Greece,GRC,1984,13.916.304
Greece,GRC,1985,14.148.157
Greece,GRC,1986,14.358.202
Greece,GRC,1987,15.596.172
Greece,GRC,1988,16.107.315
Greece,GRC,1989,17.745.236
Greece,GRC,1990,18.674.254
Greece,GRC,1991,19.055.426
Greece,GRC,1992,19.452.258
Greece,GRC,1993,19.851.204
Greece,GRC,1994,20.304.323
Greece,GRC,1995,21.181.287
Greece,GRC,1996,21.988.054
Greece,GRC,1997,22.205.852
Greece,GRC,1998,23.247.917
Greece,GRC,1999,2.270.115
Greece,GRC,2000,23.624.866
Greece,GRC,2001,2.395.707
Greece,GRC,2002,24.072.467
Greece,GRC,2003,25.275.017
Greece,GRC,2004,24.772.807
Greece,GRC,2005,24.909.126
Greece,GRC,2006,26.048.984
Greece,GRC,2007,26.344.052
Greece,GRC,2008,2.525.715
Greece,GRC,2009,23.680.884
Greece,GRC,2010,21.471.916
Greece,GRC,2011,20.457.788
Greece,GRC,2012,17.833.144
Greece,GRC,2013,16.476.158
Greece,GRC,2014,163.353
Greece,GRC,2015,17.019.884
Greece,GRC,2016,16.991.696
Greece,GRC,2017,1.739.932
Greece,GRC,2018,17.197.284
Greece,GRC,2019,17.719.585
Greece,GRC,2020,14.345.924
Greece,GRC,2021,15.199.896
Greece,GRC,2022,17.101.018
High-income countries,,1965,13.659.541
High-income countries,,1966,14.660.502
High-income countries,,1967,15733.98
High-income countries,,1968,17.105.662
High-income countries,,1969,18.580.105
High-income countries,,1970,20.169.906
High-income countries,,1971,21.138.852
High-income countries,,1972,22.674.117
High-income countries,,1973,24.389.547
High-income countries,,1974,23336.95
High-income countries,,1975,22.529.379
High-income countries,,1976,24.063.598
High-income countries,,1977,24.693.797
High-income countries,,1978,25.608.871
High-income countries,,1979,25.793.562
High-income countries,,1980,23.919.682
High-income countries,,1981,22.541.781
High-income countries,,1982,21.433.541
High-income countries,,1983,21.112.693
High-income countries,,1984,21667.73
High-income countries,,1985,21.660.145
High-income countries,,1986,22452
High-income countries,,1987,22763.02
High-income countries,,1988,23667.68
High-income countries,,1989,23.981.682
High-income countries,,1990,24.201.377
High-income countries,,1991,24.242.225
High-income countries,,1992,24.798.053
High-income countries,,1993,24.875.273
High-income countries,,1994,25.696.496
High-income countries,,1995,26.162.945
High-income countries,,1996,26.858.207
High-income countries,,1997,27.246.102
High-income countries,,1998,27.415.863
High-income countries,,1999,27.896.441
High-income countries,,2000,27.904.887
High-income countries,,2001,28058.54
High-income countries,,2002,28.104.934
High-income countries,,2003,28.541.252
High-income countries,,2004,29.203.562
High-income countries,,2005,29.304.691
High-income countries,,2006,29.231.941
High-income countries,,2007,29.133.428
High-income countries,,2008,28298.55
High-income countries,,2009,27.122.945
High-income countries,,2010,27.642.367
High-income countries,,2011,27.367.297
High-income countries,,2012,27.228.113
High-income countries,,2013,27186.98
High-income countries,,2014,27.184.816
High-income countries,,2015,27.700.129
High-income countries,,2016,28122.26
High-income countries,,2017,28.331.172
High-income countries,,2018,28.451.094
High-income countries,,2019,28.093.934
High-income countries,,2020,24.850.373
High-income countries,,2021,26.339.812
High-income countries,,2022,27.073.508
Hong Kong,HKG,1965,24.871.521
Hong Kong,HKG,1966,27.293.041
Hong Kong,HKG,1967,32.704.254
Hong Kong,HKG,1968,3.571.866
Hong Kong,HKG,1969,4.238.126
Hong Kong,HKG,1970,45.737.446
Hong Kong,HKG,1971,48.245.647
Hong Kong,HKG,1972,55.002.895
Hong Kong,HKG,1973,57.120.667
Hong Kong,HKG,1974,58.476.112
Hong Kong,HKG,1975,55.057.316
Hong Kong,HKG,1976,6.499.793
Hong Kong,HKG,1977,7.020.239
Hong Kong,HKG,1978,729.587
Hong Kong,HKG,1979,7.471.644
Hong Kong,HKG,1980,7.637.257
Hong Kong,HKG,1981,8.100.214
Hong Kong,HKG,1982,7.894.145
Hong Kong,HKG,1983,7.029.673
Hong Kong,HKG,1984,65.150.055
Hong Kong,HKG,1985,61.261.135
Hong Kong,HKG,1986,59.873.386
Hong Kong,HKG,1987,58.730.118
Hong Kong,HKG,1988,67.369.705
Hong Kong,HKG,1989,7.184.667
Hong Kong,HKG,1990,7.548.578
Hong Kong,HKG,1991,7.547.003
Hong Kong,HKG,1992,9.686.926
Hong Kong,HKG,1993,10.089.406
Hong Kong,HKG,1994,10.765.178
Hong Kong,HKG,1995,115.225.426
Hong Kong,HKG,1996,11.290.665
Hong Kong,HKG,1997,11.175.032
Hong Kong,HKG,1998,107.219.894
Hong Kong,HKG,1999,1.140.835
Hong Kong,HKG,2000,11.888.865
Hong Kong,HKG,2001,14.133.519
Hong Kong,HKG,2002,15.446.637
Hong Kong,HKG,2003,15.544.257
Hong Kong,HKG,2004,18.305.957
Hong Kong,HKG,2005,16.510.948
Hong Kong,HKG,2006,17.845.949
Hong Kong,HKG,2007,19.126.967
Hong Kong,HKG,2008,17.334.848
Hong Kong,HKG,2009,19.668.486
Hong Kong,HKG,2010,21.263.667
Hong Kong,HKG,2011,21.410.521
Hong Kong,HKG,2012,20.513.832
Hong Kong,HKG,2013,2.095.656
Hong Kong,HKG,2014,19.840.915
Hong Kong,HKG,2015,21.786.047
Hong Kong,HKG,2016,22.561.047
Hong Kong,HKG,2017,25.495.518
Hong Kong,HKG,2018,25.811.298
Hong Kong,HKG,2019,24.128.253
Hong Kong,HKG,2020,16.968.233
Hong Kong,HKG,2021,15.184.547
Hong Kong,HKG,2022,13.057.237
Hungary,HUN,1965,4.427.309
Hungary,HUN,1966,48.626.213
Hungary,HUN,1967,5.144.969
Hungary,HUN,1968,5.392.054
Hungary,HUN,1969,6.031.394
Hungary,HUN,1970,70.053.635
Hungary,HUN,1971,78.927.284
Hungary,HUN,1972,85.993.385
Hungary,HUN,1973,96.752.205
Hungary,HUN,1974,105.922
Hungary,HUN,1975,11.949.149
Hungary,HUN,1976,12.517.622
Hungary,HUN,1977,13.309.102
Hungary,HUN,1978,1.472.131
Hungary,HUN,1979,1.387.098
Hungary,HUN,1980,13.484.071
Hungary,HUN,1981,12.884.254
Hungary,HUN,1982,122.050.125
Hungary,HUN,1983,11.573.054
Hungary,HUN,1984,121.191
Hungary,HUN,1985,123.433.754
Hungary,HUN,1986,11.400.162
Hungary,HUN,1987,11.951.186
Hungary,HUN,1988,11.064.611
Hungary,HUN,1989,107.246.796
Hungary,HUN,1990,1.084.448
Hungary,HUN,1991,92.830.414
Hungary,HUN,1992,9.891.989
Hungary,HUN,1993,8.767.219
Hungary,HUN,1994,93.517.555
Hungary,HUN,1995,8.909.015
Hungary,HUN,1996,8.226.264
Hungary,HUN,1997,8.415.929
Hungary,HUN,1998,892.766
Hungary,HUN,1999,85.230.934
Hungary,HUN,2000,8.253.138
Hungary,HUN,2001,7.973.473
Hungary,HUN,2002,74.154.396
Hungary,HUN,2003,7.227.185
Hungary,HUN,2004,7.681.962
Hungary,HUN,2005,8.788.969
Hungary,HUN,2006,9.152.184
Hungary,HUN,2007,9.120.208
Hungary,HUN,2008,8.655.902
Hungary,HUN,2009,842.257
Hungary,HUN,2010,7.904.674
Hungary,HUN,2011,77.140.785
Hungary,HUN,2012,7.201.762
Hungary,HUN,2013,7.043.605
Hungary,HUN,2014,7.838.166
Hungary,HUN,2015,8.399.389
Hungary,HUN,2016,8.343.875
Hungary,HUN,2017,9.039.909
Hungary,HUN,2018,9.688.958
Hungary,HUN,2019,9.793.139
Hungary,HUN,2020,89.379.326
Hungary,HUN,2021,9.712.005
Hungary,HUN,2022,9.633.963
Iceland,ISL,1965,5.612.466
Iceland,ISL,1966,6.051.159
Iceland,ISL,1967,5.871.542
Iceland,ISL,1968,62.693.133
Iceland,ISL,1969,57.495.003
Iceland,ISL,1970,58.756.347
Iceland,ISL,1971,6.399.699
Iceland,ISL,1972,68.569.255
Iceland,ISL,1973,79.397.244
Iceland,ISL,1974,74.100.266
Iceland,ISL,1975,696.041
Iceland,ISL,1976,69.930.778
Iceland,ISL,1977,7.313.648
Iceland,ISL,1978,7.706.604
Iceland,ISL,1979,7.482.763
Iceland,ISL,1980,6.962.151
Iceland,ISL,1981,6.795.264
Iceland,ISL,1982,62.100.053
Iceland,ISL,1983,6.033.723
Iceland,ISL,1984,62.958.694
Iceland,ISL,1985,62.745.476
Iceland,ISL,1986,63.647.695
Iceland,ISL,1987,68.829.937
Iceland,ISL,1988,71.954.055
Iceland,ISL,1989,76.968.536
Iceland,ISL,1990,78.472.204
Iceland,ISL,1991,73.680.167
Iceland,ISL,1992,7.940.361
Iceland,ISL,1993,8.238.461
Iceland,ISL,1994,8.346.259
Iceland,ISL,1995,8.396.833
Iceland,ISL,1996,9.381.994
Iceland,ISL,1997,9.207.106
Iceland,ISL,1998,9.433.033
Iceland,ISL,1999,9.417.009
Iceland,ISL,2000,9.598.543
Iceland,ISL,2001,9.007.859
Iceland,ISL,2002,9.370.295
Iceland,ISL,2003,947.095
Iceland,ISL,2004,9.906.974
Iceland,ISL,2005,10.089.533
Iceland,ISL,2006,10.258.592
Iceland,ISL,2007,10.291.719
Iceland,ISL,2008,9.528.946
Iceland,ISL,2009,8.832.885
Iceland,ISL,2010,8.459.282
Iceland,ISL,2011,8.344.929
Iceland,ISL,2012,8.255.022
Iceland,ISL,2013,8.627.571
Iceland,ISL,2014,9.023.058
Iceland,ISL,2015,9.844.438
Iceland,ISL,2016,108.426.285
Iceland,ISL,2017,12.105.062
Iceland,ISL,2018,13.107.481
Iceland,ISL,2019,11.098.069
Iceland,ISL,2020,7.314.262
Iceland,ISL,2021,71.961.823
Iceland,ISL,2022,9.825.832
India,IND,1965,14.699.513
India,IND,1966,16.414.967
India,IND,1967,16.936.021
India,IND,1968,18.977.089
India,IND,1969,22.792.883
India,IND,1970,22.689.145
India,IND,1971,24.333.246
India,IND,1972,26.238.324
India,IND,1973,27.695.908
India,IND,1974,27.154.297
India,IND,1975,2.780.928
India,IND,1976,2.932.587
India,IND,1977,315.044
India,IND,1978,3.423.745
India,IND,1979,36.947.275
India,IND,1980,37.681.616
India,IND,1981,40.565.527
India,IND,1982,42.265.634
India,IND,1983,44.435.294
India,IND,1984,47.706.702
India,IND,1985,5.176.358
India,IND,1986,54.425.946
India,IND,1987,5.617.667
India,IND,1988,61.650.073
India,IND,1989,6.677.726
India,IND,1990,69.405.817
India,IND,1991,706.101
India,IND,1992,7.441.866
India,IND,1993,7.520.428
India,IND,1994,8.082.667
India,IND,1995,9.013.517
India,IND,1996,97.276.135
India,IND,1997,10.398.557
India,IND,1998,11.135.074
India,IND,1999,1.222.579
India,IND,2000,12.812.372
India,IND,2001,12.850.222
India,IND,2002,13.116.343
India,IND,2003,13.361.466
India,IND,2004,14.142.178
India,IND,2005,1.438.144
India,IND,2006,15.192.104
India,IND,2007,16.229.005
India,IND,2008,17.047.189
India,IND,2009,17.934.767
India,IND,2010,18.325.693
India,IND,2011,19.202.164
India,IND,2012,20.364.174
India,IND,2013,20.512.622
India,IND,2014,21.078.127
India,IND,2015,22.779.543
India,IND,2016,2.498.029
India,IND,2017,2.571.897
India,IND,2018,26.880.571
India,IND,2019,27.756.797
India,IND,2020,25.202.527
India,IND,2021,25.686.013
India,IND,2022,27.915.835
Indonesia,IDN,1965,7.254.362
Indonesia,IDN,1966,6.986.446
Indonesia,IDN,1967,67.402.794
Indonesia,IDN,1968,7.129.931
Indonesia,IDN,1969,76.334.076
Indonesia,IDN,1970,8.099.267
Indonesia,IDN,1971,83.943.825
Indonesia,IDN,1972,9.078.368
Indonesia,IDN,1973,10.837.455
Indonesia,IDN,1974,11.321.974
Indonesia,IDN,1975,12.984.836
Indonesia,IDN,1976,13.989.664
Indonesia,IDN,1977,16.495.786
Indonesia,IDN,1978,18.591.681
Indonesia,IDN,1979,20.227.559
Indonesia,IDN,1980,22.756.357
Indonesia,IDN,1981,24.952.278
Indonesia,IDN,1982,25.933.398
Indonesia,IDN,1983,25.385.255
Indonesia,IDN,1984,27.357.242
Indonesia,IDN,1985,268.883
Indonesia,IDN,1986,27.573.636
Indonesia,IDN,1987,28.560.983
Indonesia,IDN,1988,3.003.827
Indonesia,IDN,1989,31.860.794
Indonesia,IDN,1990,36.626.285
Indonesia,IDN,1991,39.009.222
Indonesia,IDN,1992,4.205.104
Indonesia,IDN,1993,4.484.648
Indonesia,IDN,1994,44.334.113
Indonesia,IDN,1995,4.908.204
Indonesia,IDN,1996,527.91
Indonesia,IDN,1997,58.476.495
Indonesia,IDN,1998,55.709.625
Indonesia,IDN,1999,5.832.287
Indonesia,IDN,2000,6.370.121
Indonesia,IDN,2001,6.593.886
Indonesia,IDN,2002,66.140.906
Indonesia,IDN,2003,67.926.227
Indonesia,IDN,2004,71.892.255
Indonesia,IDN,2005,7.178.884
Indonesia,IDN,2006,6.913.363
Indonesia,IDN,2007,7.292.266
Indonesia,IDN,2008,7.439.419
Indonesia,IDN,2009,747.329
Indonesia,IDN,2010,79.123.413
Indonesia,IDN,2011,84.844.183
Indonesia,IDN,2012,89.210.834
Indonesia,IDN,2013,86.260.834
Indonesia,IDN,2014,85.907.697
Indonesia,IDN,2015,819.179
Indonesia,IDN,2016,7.902.185
Indonesia,IDN,2017,847.52
Indonesia,IDN,2018,87.440.015
Indonesia,IDN,2019,8.522.376
Indonesia,IDN,2020,7.500.387
Indonesia,IDN,2021,7.808.616
Indonesia,IDN,2022,8.511.989
Iran,IRN,1965,81.939.705
Iran,IRN,1966,8.968.452
Iran,IRN,1967,99.205.444
Iran,IRN,1968,10.947.246
Iran,IRN,1969,119.565.926
Iran,IRN,1970,12.919.635
Iran,IRN,1971,14.164.664
Iran,IRN,1972,15.765.855
Iran,IRN,1973,18.924.191
Iran,IRN,1974,219.959
Iran,IRN,1975,25.791.962
Iran,IRN,1976,2.923.251
Iran,IRN,1977,33.915.933
Iran,IRN,1978,3.401.507
Iran,IRN,1979,35.792.117
Iran,IRN,1980,33.028.473
Iran,IRN,1981,32.861.838
Iran,IRN,1982,35.787.906
Iran,IRN,1983,43.568.042
Iran,IRN,1984,47.164.413
Iran,IRN,1985,51.838.904
Iran,IRN,1986,47.829.694
Iran,IRN,1987,49.883.618
Iran,IRN,1988,50.027.936
Iran,IRN,1989,5.366.414
Iran,IRN,1990,5.532.112
Iran,IRN,1991,58.654.645
Iran,IRN,1992,6.306.393
Iran,IRN,1993,69.170.404
Iran,IRN,1994,71.448.303
Iran,IRN,1995,70.264.813
Iran,IRN,1996,73.746.826
Iran,IRN,1997,758.171
Iran,IRN,1998,73.606.213
Iran,IRN,1999,7.522.657
Iran,IRN,2000,7.757.112
Iran,IRN,2001,79.974.396
Iran,IRN,2002,8.066.087
Iran,IRN,2003,81.028.345
Iran,IRN,2004,8.489.064
Iran,IRN,2005,9.101.544
Iran,IRN,2006,9.919.344
Iran,IRN,2007,99.907.385
Iran,IRN,2008,10.297.059
Iran,IRN,2009,100.267.725
Iran,IRN,2010,9.353.785
Iran,IRN,2011,9.534.409
Iran,IRN,2012,9.829.681
Iran,IRN,2013,10.490.637
Iran,IRN,2014,96.154.517
Iran,IRN,2015,847.475
Iran,IRN,2016,84.662.683
Iran,IRN,2017,8.592.895
Iran,IRN,2018,8.990.051
Iran,IRN,2019,9.463.437
Iran,IRN,2020,90.809.296
Iran,IRN,2021,92.424.023
Iran,IRN,2022,10.253.413
Iraq,IRQ,1965,180.648
Iraq,IRQ,1966,19.331.001
Iraq,IRQ,1967,20.708.927
Iraq,IRQ,1968,22.232.122
Iraq,IRQ,1969,23.810.186
Iraq,IRQ,1970,3.123.763
Iraq,IRQ,1971,33.480.137
Iraq,IRQ,1972,40.729.267
Iraq,IRQ,1973,3.985.893
Iraq,IRQ,1974,39.219.147
Iraq,IRQ,1975,39.173.504
Iraq,IRQ,1976,47.936.947
Iraq,IRQ,1977,56.694.485
Iraq,IRQ,1978,6.007.625
Iraq,IRQ,1979,7.268.304
Iraq,IRQ,1980,8.715.146
Iraq,IRQ,1981,8.705.761
Iraq,IRQ,1982,8.989.552
Iraq,IRQ,1983,106.477.165
Iraq,IRQ,1984,11.748.462
Iraq,IRQ,1985,13.338.356
Iraq,IRQ,1986,14.850.926
Iraq,IRQ,1987,15.135.135
Iraq,IRQ,1988,16.453.358
Iraq,IRQ,1989,18.697.928
Iraq,IRQ,1990,18.616.296
Iraq,IRQ,1991,12.715.833
Iraq,IRQ,1992,20.108.778
Iraq,IRQ,1993,27.390.445
Iraq,IRQ,1994,30.948.993
Iraq,IRQ,1995,30.556.332
Iraq,IRQ,1996,3.071.631
Iraq,IRQ,1997,37.481.793
Iraq,IRQ,1998,2.714.229
Iraq,IRQ,1999,1.885.472
Iraq,IRQ,2000,2.832.851
Iraq,IRQ,2001,3.233.524
Iraq,IRQ,2002,3.068.657
Iraq,IRQ,2003,27.546.033
Iraq,IRQ,2004,2.999.746
Iraq,IRQ,2005,2.805.345
Iraq,IRQ,2006,2.717.063
Iraq,IRQ,2007,24.383.777
Iraq,IRQ,2008,2.730.975
Iraq,IRQ,2009,2.630.821
Iraq,IRQ,2010,29.903.812
Iraq,IRQ,2011,3.189.729
Iraq,IRQ,2012,35.155.447
Iraq,IRQ,2013,39.068.512
Iraq,IRQ,2014,38.830.365
Iraq,IRQ,2015,3.903.565
Iraq,IRQ,2016,42.388.702
Iraq,IRQ,2017,4.776.777
Iraq,IRQ,2018,4.528.646
Iraq,IRQ,2019,4.323.418
Iraq,IRQ,2020,35.629.025
Iraq,IRQ,2021,399.366
Iraq,IRQ,2022,4.420.336
Ireland,IRL,1965,28.522.163
Ireland,IRL,1966,31.881.552
Ireland,IRL,1967,3.569.569
Ireland,IRL,1968,39.704.014
Ireland,IRL,1969,43.153.435
Ireland,IRL,1970,48.426.376
